Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,134.59220408011092,0.0,0.0,0.0,0.0,0
20050101:0800,383.64480129402676,0.0,0.0,0.0,0.0,0
20050101:0900,600.0881465371474,0.0,0.0,0.0,0.0,0
20050101:1000,742.363784175417,0.0,0.0,0.0,0.0,0
20050101:1100,824.9116155671549,0.0,0.0,0.0,0.0,0
20050101:1200,811.7489813512418,0.0,0.0,0.0,0.0,0
20050101:1300,772.9842084698174,0.0,0.0,0.0,0.0,0
20050101:1400,755.6611452081521,0.0,0.0,0.0,0.0,0
20050101:1500,597.9883593167167,0.0,0.0,0.0,0.0,0
20050101:1600,379.7619726951919,0.0,0.0,0.0,0.0,0
20050101:1700,259.3982347169911,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,63.09691434733374,0.0,0.0,0.0,0.0,0
20050102:0800,380.0556732485231,0.0,0.0,0.0,0.0,0
20050102:0900,543.585251414838,0.0,0.0,0.0,0.0,0
20050102:1000,719.6592584351487,0.0,0.0,0.0,0.0,0
20050102:1100,847.7628490296887,0.0,0.0,0.0,0.0,0
20050102:1200,825.1315850975755,0.0,0.0,0.0,0.0,0
20050102:1300,823.6215548427892,0.0,0.0,0.0,0.0,0
20050102:1400,709.3622856064292,0.0,0.0,0.0,0.0,0
20050102:1500,559.1894739055446,0.0,0.0,0.0,0.0,0
20050102:1600,389.34398248788835,0.0,0.0,0.0,0.0,0
20050102:1700,110.86880705929384,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,125.12194468647161,0.0,0.0,0.0,0.0,0
20050103:0800,405.72978267297304,0.0,0.0,0.0,0.0,0
20050103:0900,637.6031451696949,0.0,0.0,0.0,0.0,0
20050103:1000,787.7654197219254,0.0,0.0,0.0,0.0,0
20050103:1100,863.7310660661963,0.0,0.0,0.0,0.0,0
20050103:1200,863.0722904321786,0.0,0.0,0.0,0.0,0
20050103:1300,853.7349884683302,0.0,0.0,0.0,0.0,0
20050103:1400,775.0719780600075,0.0,0.0,0.0,0.0,0
20050103:1500,645.7841250417515,0.0,0.0,0.0,0.0,0
20050103:1600,478.7388947520925,0.0,0.0,0.0,0.0,0
20050103:1700,260.36,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,119.91467321299585,0.0,0.0,0.0,0.0,0
20050104:0800,386.00361530879275,0.0,0.0,0.0,0.0,0
20050104:0900,592.1793884425119,0.0,0.0,0.0,0.0,0
20050104:1000,737.7176812833701,0.0,0.0,0.0,0.0,0
20050104:1100,824.6830168465067,0.0,0.0,0.0,0.0,0
20050104:1200,853.0314137383106,0.0,0.0,0.0,0.0,0
20050104:1300,803.3141593352378,0.0,0.0,0.0,0.0,0
20050104:1400,728.916138434638,0.0,0.0,0.0,0.0,0
20050104:1500,622.5915721499191,0.0,0.0,0.0,0.0,0
20050104:1600,354.7365383414831,0.0,0.0,0.0,0.0,0
20050104:1700,113.7341050761956,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,72.90651504059053,0.0,0.0,0.0,0.0,0
20050105:0800,292.0245917632406,0.0,0.0,0.0,0.0,0
20050105:0900,566.1150940921988,0.0,0.0,0.0,0.0,0
20050105:1000,706.9505510691324,0.0,0.0,0.0,0.0,0
20050105:1100,840.7948092457698,0.0,0.0,0.0,0.0,0
20050105:1200,811.6741647763664,0.0,0.0,0.0,0.0,0
20050105:1300,852.1022207022636,0.0,0.0,0.0,0.0,0
20050105:1400,736.5566791071135,0.0,0.0,0.0,0.0,0
20050105:1500,554.1662332987157,0.0,0.0,0.0,0.0,0
20050105:1600,306.9741644506732,0.0,0.0,0.0,0.0,0
20050105:1700,69.44122053423521,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,141.49245567771231,0.0,0.0,0.0,0.0,0
20050106:0800,421.3431489145414,0.0,0.0,0.0,0.0,0
20050106:0900,635.1948795443726,0.0,0.0,0.0,0.0,0
20050106:1000,738.4888406887856,0.0,0.0,0.0,0.0,0
20050106:1100,789.4890363891832,0.0,0.0,0.0,0.0,0
20050106:1200,864.715300781431,0.0,0.0,0.0,0.0,0
20050106:1300,787.853422710579,0.0,0.0,0.0,0.0,0
20050106:1400,713.9687233499394,0.0,0.0,0.0,0.0,0
20050106:1500,20.35323849380394,0.0,0.0,0.0,0.0,0
20050106:1600,349.9398592298529,0.0,0.0,0.0,0.0,0
20050106:1700,121.11706186693475,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,144.59698739415788,0.0,0.0,0.0,0.0,0
20050107:0800,418.4443714781056,0.0,0.0,0.0,0.0,0
20050107:0900,647.7388231902321,0.0,0.0,0.0,0.0,0
20050107:1000,766.2564503429559,0.0,0.0,0.0,0.0,0
20050107:1100,864.8360352368796,0.0,0.0,0.0,0.0,0
20050107:1200,928.6502309109321,0.0,0.0,0.0,0.0,0
20050107:1300,866.5988815080685,0.0,0.0,0.0,0.0,0
20050107:1400,722.0680217671464,0.0,0.0,0.0,0.0,0
20050107:1500,601.6817931221259,0.0,0.0,0.0,0.0,0
20050107:1600,426.85402818929606,0.0,0.0,0.0,0.0,0
20050107:1700,152.14315650794688,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,94.74452802212362,0.0,0.0,0.0,0.0,0
20050108:0800,364.0130819532451,0.0,0.0,0.0,0.0,0
20050108:0900,597.8442869740231,0.0,0.0,0.0,0.0,0
20050108:1000,713.9141825501181,0.0,0.0,0.0,0.0,0
20050108:1100,817.500722793289,0.0,0.0,0.0,0.0,0
20050108:1200,865.7759106346513,0.0,0.0,0.0,0.0,0
20050108:1300,771.1191440138107,0.0,0.0,0.0,0.0,0
20050108:1400,579.4146340851754,0.0,0.0,0.0,0.0,0
20050108:1500,590.4899280841962,0.0,0.0,0.0,0.0,0
20050108:1600,366.96304263766694,0.0,0.0,0.0,0.0,0
20050108:1700,132.8440673177899,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,121.77872534611674,0.0,0.0,0.0,0.0,0
20050109:0800,387.6488573750095,0.0,0.0,0.0,0.0,0
20050109:0900,628.7007132500962,0.0,0.0,0.0,0.0,0
20050109:1000,790.266359708393,0.0,0.0,0.0,0.0,0
20050109:1100,899.070334403593,0.0,0.0,0.0,0.0,0
20050109:1200,909.5491122608194,0.0,0.0,0.0,0.0,0
20050109:1300,849.9389980778603,0.0,0.0,0.0,0.0,0
20050109:1400,723.207030123582,0.0,0.0,0.0,0.0,0
20050109:1500,571.9127261585359,0.0,0.0,0.0,0.0,0
20050109:1600,331.66137362015456,0.0,0.0,0.0,0.0,0
20050109:1700,120.78066442606143,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,131.99619622986157,0.0,0.0,0.0,0.0,0
20050110:0800,390.9644335021249,0.0,0.0,0.0,0.0,0
20050110:0900,629.6470063242218,0.0,0.0,0.0,0.0,0
20050110:1000,780.4411135969478,0.0,0.0,0.0,0.0,0
20050110:1100,893.1324053101631,0.0,0.0,0.0,0.0,0
20050110:1200,909.4662219807733,0.0,0.0,0.0,0.0,0
20050110:1300,875.8270708296161,0.0,0.0,0.0,0.0,0
20050110:1400,771.578924981531,0.0,0.0,0.0,0.0,0
20050110:1500,602.8904781666142,0.0,0.0,0.0,0.0,0
20050110:1600,390.66555279660935,0.0,0.0,0.0,0.0,0
20050110:1700,117.44404200721831,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,126.1906575981509,0.0,0.0,0.0,0.0,0
20050111:0800,381.1036973384069,0.0,0.0,0.0,0.0,0
20050111:0900,587.3699455390536,0.0,0.0,0.0,0.0,0
20050111:1000,743.285865663122,0.0,0.0,0.0,0.0,0
