Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,147.56883784121248,0.0,0.0,0.0,0.0,0
20050101:0800,431.3441259657772,0.0,0.0,0.0,0.0,0
20050101:0900,638.4675403245781,0.0,0.0,0.0,0.0,0
20050101:1000,763.7801042296356,0.0,0.0,0.0,0.0,0
20050101:1100,883.9511500895246,0.0,0.0,0.0,0.0,0
20050101:1200,886.1679985444152,0.0,0.0,0.0,0.0,0
20050101:1300,849.1350576548637,0.0,0.0,0.0,0.0,0
20050101:1400,764.0705004494222,0.0,0.0,0.0,0.0,0
20050101:1500,586.1988400275702,0.0,0.0,0.0,0.0,0
20050101:1600,405.46119969065285,0.0,0.0,0.0,0.0,0
20050101:1700,148.09313381255353,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,135.6816300694918,0.0,0.0,0.0,0.0,0
20050102:0800,403.4834117035217,0.0,0.0,0.0,0.0,0
20050102:0900,635.607294435147,0.0,0.0,0.0,0.0,0
20050102:1000,779.9047864318104,0.0,0.0,0.0,0.0,0
20050102:1100,906.2377484366722,0.0,0.0,0.0,0.0,0
20050102:1200,825.5382631908049,0.0,0.0,0.0,0.0,0
20050102:1300,859.4999870258033,0.0,0.0,0.0,0.0,0
20050102:1400,792.5674401022933,0.0,0.0,0.0,0.0,0
20050102:1500,612.5819132429983,0.0,0.0,0.0,0.0,0
20050102:1600,407.75780565716764,0.0,0.0,0.0,0.0,0
20050102:1700,154.14413635343422,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,146.76091543808133,0.0,0.0,0.0,0.0,0
20050103:0800,383.6665071819356,0.0,0.0,0.0,0.0,0
20050103:0900,609.7606355410303,0.0,0.0,0.0,0.0,0
20050103:1000,736.5516140169603,0.0,0.0,0.0,0.0,0
20050103:1100,816.2391602423677,0.0,0.0,0.0,0.0,0
20050103:1200,927.8496181664939,0.0,0.0,0.0,0.0,0
20050103:1300,873.2119709189005,0.0,0.0,0.0,0.0,0
20050103:1400,731.6680158854297,0.0,0.0,0.0,0.0,0
20050103:1500,618.3368569540377,0.0,0.0,0.0,0.0,0
20050103:1600,375.4245045235057,0.0,0.0,0.0,0.0,0
20050103:1700,130.9189628579671,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,114.64626530690269,0.0,0.0,0.0,0.0,0
20050104:0800,279.8165992508928,0.0,0.0,0.0,0.0,0
20050104:0900,523.078458668485,0.0,0.0,0.0,0.0,0
20050104:1000,697.995999018495,0.0,0.0,0.0,0.0,0
20050104:1100,806.4344390332315,0.0,0.0,0.0,0.0,0
20050104:1200,928.9430350866171,0.0,0.0,0.0,0.0,0
20050104:1300,857.0718732386306,0.0,0.0,0.0,0.0,0
20050104:1400,749.3241036611388,0.0,0.0,0.0,0.0,0
20050104:1500,619.1280578407037,0.0,0.0,0.0,0.0,0
20050104:1600,379.8646493330438,0.0,0.0,0.0,0.0,0
20050104:1700,170.41344333293077,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,127.06986344495743,0.0,0.0,0.0,0.0,0
20050105:0800,380.12872417603546,0.0,0.0,0.0,0.0,0
20050105:0900,598.9032322962503,0.0,0.0,0.0,0.0,0
20050105:1000,739.3480101858793,0.0,0.0,0.0,0.0,0
20050105:1100,853.3241186478535,0.0,0.0,0.0,0.0,0
20050105:1200,905.7177675367294,0.0,0.0,0.0,0.0,0
20050105:1300,857.0011340759316,0.0,0.0,0.0,0.0,0
20050105:1400,749.1782678177105,0.0,0.0,0.0,0.0,0
20050105:1500,611.3745370923936,0.0,0.0,0.0,0.0,0
20050105:1600,369.35979400857497,0.0,0.0,0.0,0.0,0
20050105:1700,124.1938530494585,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,119.28838711268831,0.0,0.0,0.0,0.0,0
20050106:0800,363.5102525009009,0.0,0.0,0.0,0.0,0
20050106:0900,590.4524630860615,0.0,0.0,0.0,0.0,0
20050106:1000,741.3881908658888,0.0,0.0,0.0,0.0,0
20050106:1100,839.3173849680513,0.0,0.0,0.0,0.0,0
20050106:1200,828.5175802925603,0.0,0.0,0.0,0.0,0
20050106:1300,873.6544283208935,0.0,0.0,0.0,0.0,0
20050106:1400,726.4137325389235,0.0,0.0,0.0,0.0,0
20050106:1500,562.0818918806557,0.0,0.0,0.0,0.0,0
20050106:1600,393.91145397960116,0.0,0.0,0.0,0.0,0
20050106:1700,129.97681767650278,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,115.46363259263009,0.0,0.0,0.0,0.0,0
20050107:0800,377.77207527626007,0.0,0.0,0.0,0.0,0
20050107:0900,599.8665504847174,0.0,0.0,0.0,0.0,0
20050107:1000,769.1694651924028,0.0,0.0,0.0,0.0,0
20050107:1100,873.8187836657182,0.0,0.0,0.0,0.0,0
20050107:1200,914.5688064676398,0.0,0.0,0.0,0.0,0
20050107:1300,876.2160116853771,0.0,0.0,0.0,0.0,0
20050107:1400,728.8399691321636,0.0,0.0,0.0,0.0,0
20050107:1500,593.3040186975884,0.0,0.0,0.0,0.0,0
20050107:1600,390.97670098845543,0.0,0.0,0.0,0.0,0
20050107:1700,155.54384800576094,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,121.57118349171034,0.0,0.0,0.0,0.0,0
20050108:0800,434.96,0.0,0.0,0.0,0.0,0
20050108:0900,612.0958784939476,0.0,0.0,0.0,0.0,0
20050108:1000,736.7022026464418,0.0,0.0,0.0,0.0,0
20050108:1100,790.6508214104757,0.0,0.0,0.0,0.0,0
20050108:1200,814.2993846966053,0.0,0.0,0.0,0.0,0
20050108:1300,814.9079672923291,0.0,0.0,0.0,0.0,0
20050108:1400,662.4286057811207,0.0,0.0,0.0,0.0,0
20050108:1500,562.7385906736417,0.0,0.0,0.0,0.0,0
20050108:1600,300.2803306683455,0.0,0.0,0.0,0.0,0
20050108:1700,187.2253689452548,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,107.2829598323369,0.0,0.0,0.0,0.0,0
20050109:0800,349.43632372380733,0.0,0.0,0.0,0.0,0
20050109:0900,588.8995059813682,0.0,0.0,0.0,0.0,0
20050109:1000,712.8252627302086,0.0,0.0,0.0,0.0,0
20050109:1100,60.53074812358723,0.0,0.0,0.0,0.0,0
20050109:1200,837.4932379625512,0.0,0.0,0.0,0.0,0
20050109:1300,743.501079043328,0.0,0.0,0.0,0.0,0
20050109:1400,648.7946144877019,0.0,0.0,0.0,0.0,0
20050109:1500,24.056903863238123,0.0,0.0,0.0,0.0,0
20050109:1600,346.0532467078756,0.0,0.0,0.0,0.0,0
20050109:1700,127.62005981239155,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,106.5446044991401,0.0,0.0,0.0,0.0,0
20050110:0800,350.5470850889239,0.0,0.0,0.0,0.0,0
20050110:0900,561.3810851873415,0.0,0.0,0.0,0.0,0
20050110:1000,745.180311710767,0.0,0.0,0.0,0.0,0
20050110:1100,813.4121207173625,0.0,0.0,0.0,0.0,0
20050110:1200,875.6151462298137,0.0,0.0,0.0,0.0,0
20050110:1300,833.6436477698111,0.0,0.0,0.0,0.0,0
20050110:1400,719.8393264079904,0.0,0.0,0.0,0.0,0
20050110:1500,618.0613676811654,0.0,0.0,0.0,0.0,0
20050110:1600,395.513131445537,0.0,0.0,0.0,0.0,0
20050110:1700,107.30129251008812,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,129.15717429924862,0.0,0.0,0.0,0.0,0
20050111:0800,400.622800887524,0.0,0.0,0.0,0.0,0
20050111:0900,585.372353132504,0.0,0.0,0.0,0.0,0
20050111:1000,742.5848895255649,0.0,0.0,0.0,0.0,0
