Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,130.3913105545093,0.0,0.0,0.0,0.0,0
20050101:0800,408.7997365596496,0.0,0.0,0.0,0.0,0
20050101:0900,653.6642530585701,0.0,0.0,0.0,0.0,0
20050101:1000,762.4906624408213,0.0,0.0,0.0,0.0,0
20050101:1100,901.4860623871309,0.0,0.0,0.0,0.0,0
20050101:1200,891.8100011114698,0.0,0.0,0.0,0.0,0
20050101:1300,842.8945261218977,0.0,0.0,0.0,0.0,0
20050101:1400,720.7186581796094,0.0,0.0,0.0,0.0,0
20050101:1500,613.7058006189691,0.0,0.0,0.0,0.0,0
20050101:1600,364.9873289881431,0.0,0.0,0.0,0.0,0
20050101:1700,139.90147486665572,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,147.9424095036621,0.0,0.0,0.0,0.0,0
20050102:0800,417.8872499520825,0.0,0.0,0.0,0.0,0
20050102:0900,655.3689194831296,0.0,0.0,0.0,0.0,0
20050102:1000,794.2382444771257,0.0,0.0,0.0,0.0,0
20050102:1100,897.9183691754976,0.0,0.0,0.0,0.0,0
20050102:1200,908.9689999773786,0.0,0.0,0.0,0.0,0
20050102:1300,883.6773356385183,0.0,0.0,0.0,0.0,0
20050102:1400,721.8608663898034,0.0,0.0,0.0,0.0,0
20050102:1500,623.1459501488389,0.0,0.0,0.0,0.0,0
20050102:1600,384.64781917270034,0.0,0.0,0.0,0.0,0
20050102:1700,121.65448041933331,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,26.733094359968824,0.0,0.0,0.0,0.0,0
20050103:0800,266.95816931210516,0.0,0.0,0.0,0.0,0
20050103:0900,531.5561382189807,0.0,0.0,0.0,0.0,0
20050103:1000,673.3962802825283,0.0,0.0,0.0,0.0,0
20050103:1100,466.29046990426735,0.0,0.0,0.0,0.0,0
20050103:1200,386.26729795178045,0.0,0.0,0.0,0.0,0
20050103:1300,91.4388307113685,0.0,0.0,0.0,0.0,0
20050103:1400,85.39286630506767,0.0,0.0,0.0,0.0,0
20050103:1500,593.5637297415196,0.0,0.0,0.0,0.0,0
20050103:1600,383.2844521957602,0.0,0.0,0.0,0.0,0
20050103:1700,109.41686018759746,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,125.1963002412543,0.0,0.0,0.0,0.0,0
20050104:0800,387.95289406314026,0.0,0.0,0.0,0.0,0
20050104:0900,597.8033121425952,0.0,0.0,0.0,0.0,0
20050104:1000,774.1819797128613,0.0,0.0,0.0,0.0,0
20050104:1100,871.6023633289273,0.0,0.0,0.0,0.0,0
20050104:1200,896.8941820240714,0.0,0.0,0.0,0.0,0
20050104:1300,879.5159751289154,0.0,0.0,0.0,0.0,0
20050104:1400,732.1611672066568,0.0,0.0,0.0,0.0,0
20050104:1500,38.18009546967218,0.0,0.0,0.0,0.0,0
20050104:1600,12.41018816222799,0.0,0.0,0.0,0.0,0
20050104:1700,5.573466945167611,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,109.04704041453289,0.0,0.0,0.0,0.0,0
20050105:0800,375.9711843380285,0.0,0.0,0.0,0.0,0
20050105:0900,607.8169824856762,0.0,0.0,0.0,0.0,0
20050105:1000,801.2060087945144,0.0,0.0,0.0,0.0,0
20050105:1100,843.142310264112,0.0,0.0,0.0,0.0,0
20050105:1200,824.0339334708439,0.0,0.0,0.0,0.0,0
20050105:1300,809.0230930906301,0.0,0.0,0.0,0.0,0
20050105:1400,645.0400628044122,0.0,0.0,0.0,0.0,0
20050105:1500,558.8394453809941,0.0,0.0,0.0,0.0,0
20050105:1600,305.91480776033393,0.0,0.0,0.0,0.0,0
20050105:1700,94.94121268689251,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,109.53161232783447,0.0,0.0,0.0,0.0,0
20050106:0800,389.29060153859683,0.0,0.0,0.0,0.0,0
20050106:0900,570.5716330494481,0.0,0.0,0.0,0.0,0
20050106:1000,735.2425667289915,0.0,0.0,0.0,0.0,0
20050106:1100,808.6740955458383,0.0,0.0,0.0,0.0,0
20050106:1200,698.0226284949057,0.0,0.0,0.0,0.0,0
20050106:1300,866.3253900125145,0.0,0.0,0.0,0.0,0
20050106:1400,712.1341003326572,0.0,0.0,0.0,0.0,0
20050106:1500,570.8017163481265,0.0,0.0,0.0,0.0,0
20050106:1600,354.2573890679725,0.0,0.0,0.0,0.0,0
20050106:1700,104.0301454570747,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,142.25270532737653,0.0,0.0,0.0,0.0,0
20050107:0800,429.205053658223,0.0,0.0,0.0,0.0,0
20050107:0900,656.6236269430813,0.0,0.0,0.0,0.0,0
20050107:1000,768.6062735588156,0.0,0.0,0.0,0.0,0
20050107:1100,808.949980950429,0.0,0.0,0.0,0.0,0
20050107:1200,814.5283361619385,0.0,0.0,0.0,0.0,0
20050107:1300,17.783375511223866,0.0,0.0,0.0,0.0,0
20050107:1400,18.128145614249,0.0,0.0,0.0,0.0,0
20050107:1500,612.8395586668521,0.0,0.0,0.0,0.0,0
20050107:1600,365.9720006467292,0.0,0.0,0.0,0.0,0
20050107:1700,139.81909957685716,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,111.41944392301036,0.0,0.0,0.0,0.0,0
20050108:0800,362.5612551162383,0.0,0.0,0.0,0.0,0
20050108:0900,571.3290856718005,0.0,0.0,0.0,0.0,0
20050108:1000,726.3384739096914,0.0,0.0,0.0,0.0,0
20050108:1100,803.4346607123975,0.0,0.0,0.0,0.0,0
20050108:1200,831.7274939973474,0.0,0.0,0.0,0.0,0
20050108:1300,787.9555704042201,0.0,0.0,0.0,0.0,0
20050108:1400,712.4936734470414,0.0,0.0,0.0,0.0,0
20050108:1500,601.6198930840346,0.0,0.0,0.0,0.0,0
20050108:1600,373.16226997717445,0.0,0.0,0.0,0.0,0
20050108:1700,129.95284224056346,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,157.39,0.0,0.0,0.0,0.0,0
20050109:0800,415.3318045355668,0.0,0.0,0.0,0.0,0
20050109:0900,653.8359333141676,0.0,0.0,0.0,0.0,0
20050109:1000,801.8060610218421,0.0,0.0,0.0,0.0,0
20050109:1100,888.643393687824,0.0,0.0,0.0,0.0,0
20050109:1200,915.8572329164369,0.0,0.0,0.0,0.0,0
20050109:1300,880.7703057902268,0.0,0.0,0.0,0.0,0
20050109:1400,820.0772654203354,0.0,0.0,0.0,0.0,0
20050109:1500,605.8276919637349,0.0,0.0,0.0,0.0,0
20050109:1600,364.9338456845238,0.0,0.0,0.0,0.0,0
20050109:1700,131.0920671885288,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,144.03942380993192,0.0,0.0,0.0,0.0,0
20050110:0800,433.0661879478228,0.0,0.0,0.0,0.0,0
20050110:0900,639.6773654598121,0.0,0.0,0.0,0.0,0
20050110:1000,800.0949149103213,0.0,0.0,0.0,0.0,0
20050110:1100,866.7316552980689,0.0,0.0,0.0,0.0,0
20050110:1200,915.194660879419,0.0,0.0,0.0,0.0,0
20050110:1300,835.6994846009401,0.0,0.0,0.0,0.0,0
20050110:1400,753.9524238630985,0.0,0.0,0.0,0.0,0
20050110:1500,599.7623189991475,0.0,0.0,0.0,0.0,0
20050110:1600,365.78733631151914,0.0,0.0,0.0,0.0,0
20050110:1700,133.10183135779627,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,126.90607574448936,0.0,0.0,0.0,0.0,0
20050111:0800,399.51636080985946,0.0,0.0,0.0,0.0,0
20050111:0900,636.4090719777513,0.0,0.0,0.0,0.0,0
20050111:1000,721.8860884241132,0.0,0.0,0.0,0.0,0
