Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,136.2614601022576,0.0,0.0,0.0,0.0,0
20050101:0800,385.1306889122131,0.0,0.0,0.0,0.0,0
20050101:0900,588.1779131366875,0.0,0.0,0.0,0.0,0
20050101:1000,812.1488945925187,0.0,0.0,0.0,0.0,0
20050101:1100,862.9458896324857,0.0,0.0,0.0,0.0,0
20050101:1200,860.4530482027104,0.0,0.0,0.0,0.0,0
20050101:1300,771.7894409570728,0.0,0.0,0.0,0.0,0
20050101:1400,627.1257050799431,0.0,0.0,0.0,0.0,0
20050101:1500,622.8478578978709,0.0,0.0,0.0,0.0,0
20050101:1600,385.8986951613809,0.0,0.0,0.0,0.0,0
20050101:1700,120.01452511217255,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,151.2175669581754,0.0,0.0,0.0,0.0,0
20050102:0800,401.889719759045,0.0,0.0,0.0,0.0,0
20050102:0900,570.3818730151058,0.0,0.0,0.0,0.0,0
20050102:1000,724.6585847624162,0.0,0.0,0.0,0.0,0
20050102:1100,798.28668868635,0.0,0.0,0.0,0.0,0
20050102:1200,888.7838673430315,0.0,0.0,0.0,0.0,0
20050102:1300,829.5276537315971,0.0,0.0,0.0,0.0,0
20050102:1400,732.7695234420391,0.0,0.0,0.0,0.0,0
20050102:1500,571.5478590850196,0.0,0.0,0.0,0.0,0
20050102:1600,371.68809867906657,0.0,0.0,0.0,0.0,0
20050102:1700,146.14607345877042,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,110.3883513357731,0.0,0.0,0.0,0.0,0
20050103:0800,376.5113363572101,0.0,0.0,0.0,0.0,0
20050103:0900,606.3219902111618,0.0,0.0,0.0,0.0,0
20050103:1000,720.3608474520407,0.0,0.0,0.0,0.0,0
20050103:1100,823.0189562064168,0.0,0.0,0.0,0.0,0
20050103:1200,828.6786621157535,0.0,0.0,0.0,0.0,0
20050103:1300,798.5568722561229,0.0,0.0,0.0,0.0,0
20050103:1400,674.7648002298502,0.0,0.0,0.0,0.0,0
20050103:1500,526.34084814501,0.0,0.0,0.0,0.0,0
20050103:1600,315.9705041769549,0.0,0.0,0.0,0.0,0
20050103:1700,100.8862801835972,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,136.48468878114332,0.0,0.0,0.0,0.0,0
20050104:0800,421.4953432631562,0.0,0.0,0.0,0.0,0
20050104:0900,641.3494870060157,0.0,0.0,0.0,0.0,0
20050104:1000,793.1948482346645,0.0,0.0,0.0,0.0,0
20050104:1100,860.5995811495771,0.0,0.0,0.0,0.0,0
20050104:1200,703.6769386264257,0.0,0.0,0.0,0.0,0
20050104:1300,806.137258764576,0.0,0.0,0.0,0.0,0
20050104:1400,725.9780456514801,0.0,0.0,0.0,0.0,0
20050104:1500,594.7263517519999,0.0,0.0,0.0,0.0,0
20050104:1600,411.1390407528584,0.0,0.0,0.0,0.0,0
20050104:1700,145.34307680361235,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,125.26140963704097,0.0,0.0,0.0,0.0,0
20050105:0800,404.76671714920957,0.0,0.0,0.0,0.0,0
20050105:0900,597.5022823150056,0.0,0.0,0.0,0.0,0
20050105:1000,811.7513164827135,0.0,0.0,0.0,0.0,0
20050105:1100,902.9428244499528,0.0,0.0,0.0,0.0,0
20050105:1200,840.720404452376,0.0,0.0,0.0,0.0,0
20050105:1300,818.5566847115064,0.0,0.0,0.0,0.0,0
20050105:1400,732.3676257646548,0.0,0.0,0.0,0.0,0
20050105:1500,595.0537955937947,0.0,0.0,0.0,0.0,0
20050105:1600,394.23727324682574,0.0,0.0,0.0,0.0,0
20050105:1700,129.2312121176199,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,136.28266658544374,0.0,0.0,0.0,0.0,0
20050106:0800,394.6916678943967,0.0,0.0,0.0,0.0,0
20050106:0900,652.1500877139384,0.0,0.0,0.0,0.0,0
20050106:1000,808.3427339097707,0.0,0.0,0.0,0.0,0
20050106:1100,904.1062545004689,0.0,0.0,0.0,0.0,0
20050106:1200,891.4390040273222,0.0,0.0,0.0,0.0,0
20050106:1300,816.0106198308977,0.0,0.0,0.0,0.0,0
20050106:1400,728.2323747158774,0.0,0.0,0.0,0.0,0
20050106:1500,588.8000628115963,0.0,0.0,0.0,0.0,0
20050106:1600,395.8280035076973,0.0,0.0,0.0,0.0,0
20050106:1700,84.57864881558872,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,130.94680329478572,0.0,0.0,0.0,0.0,0
20050107:0800,403.02995553021805,0.0,0.0,0.0,0.0,0
20050107:0900,645.4471459204871,0.0,0.0,0.0,0.0,0
20050107:1000,803.8597797507141,0.0,0.0,0.0,0.0,0
20050107:1100,857.1715232661617,0.0,0.0,0.0,0.0,0
20050107:1200,899.5313536284606,0.0,0.0,0.0,0.0,0
20050107:1300,875.3932499792817,0.0,0.0,0.0,0.0,0
20050107:1400,728.6677707044477,0.0,0.0,0.0,0.0,0
20050107:1500,575.0430618694592,0.0,0.0,0.0,0.0,0
20050107:1600,310.78882987518057,0.0,0.0,0.0,0.0,0
20050107:1700,124.06325308330776,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,120.57732408601777,0.0,0.0,0.0,0.0,0
20050108:0800,390.1408731130197,0.0,0.0,0.0,0.0,0
20050108:0900,656.1838930765825,0.0,0.0,0.0,0.0,0
20050108:1000,789.3308535337167,0.0,0.0,0.0,0.0,0
20050108:1100,791.6375761172509,0.0,0.0,0.0,0.0,0
20050108:1200,829.1735704158298,0.0,0.0,0.0,0.0,0
20050108:1300,805.3179326213772,0.0,0.0,0.0,0.0,0
20050108:1400,706.9247567902411,0.0,0.0,0.0,0.0,0
20050108:1500,556.744491811375,0.0,0.0,0.0,0.0,0
20050108:1600,362.3268491456565,0.0,0.0,0.0,0.0,0
20050108:1700,127.12924958673094,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,144.5592049442997,0.0,0.0,0.0,0.0,0
20050109:0800,414.2241838543478,0.0,0.0,0.0,0.0,0
20050109:0900,655.2765398276954,0.0,0.0,0.0,0.0,0
20050109:1000,659.6194993258965,0.0,0.0,0.0,0.0,0
20050109:1100,869.9710757233073,0.0,0.0,0.0,0.0,0
20050109:1200,925.3636375206742,0.0,0.0,0.0,0.0,0
20050109:1300,828.0306334224504,0.0,0.0,0.0,0.0,0
20050109:1400,740.9873847717541,0.0,0.0,0.0,0.0,0
20050109:1500,601.5399843781028,0.0,0.0,0.0,0.0,0
20050109:1600,394.2045320121563,0.0,0.0,0.0,0.0,0
20050109:1700,132.4688609569995,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,17.726086557329126,0.0,0.0,0.0,0.0,0
20050110:0800,118.41982039007608,0.0,0.0,0.0,0.0,0
20050110:0900,169.8137666895643,0.0,0.0,0.0,0.0,0
20050110:1000,54.4312565445999,0.0,0.0,0.0,0.0,0
20050110:1100,292.58322950275135,0.0,0.0,0.0,0.0,0
20050110:1200,331.78470696514967,0.0,0.0,0.0,0.0,0
20050110:1300,82.66877457578451,0.0,0.0,0.0,0.0,0
20050110:1400,485.7199668427265,0.0,0.0,0.0,0.0,0
20050110:1500,152.0510383189708,0.0,0.0,0.0,0.0,0
20050110:1600,212.87135033613015,0.0,0.0,0.0,0.0,0
20050110:1700,93.85370604776352,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,96.48044340347558,0.0,0.0,0.0,0.0,0
20050111:0800,349.7749763293781,0.0,0.0,0.0,0.0,0
20050111:0900,573.8351145443279,0.0,0.0,0.0,0.0,0
20050111:1000,750.6968040884486,0.0,0.0,0.0,0.0,0
