Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,25.43007162709386,0.0,0.0,0.0,0.0,0
20050101:0800,262.8107037803554,0.0,0.0,0.0,0.0,0
20050101:0900,543.1246715561266,0.0,0.0,0.0,0.0,0
20050101:1000,668.2009109705284,0.0,0.0,0.0,0.0,0
20050101:1100,828.0965587018194,0.0,0.0,0.0,0.0,0
20050101:1200,468.67822477405764,0.0,0.0,0.0,0.0,0
20050101:1300,559.7333560065953,0.0,0.0,0.0,0.0,0
20050101:1400,576.6979437576974,0.0,0.0,0.0,0.0,0
20050101:1500,361.3298290195186,0.0,0.0,0.0,0.0,0
20050101:1600,208.05163116002774,0.0,0.0,0.0,0.0,0
20050101:1700,40.99021272847908,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,109.84671955191097,0.0,0.0,0.0,0.0,0
20050102:0800,392.07038508154704,0.0,0.0,0.0,0.0,0
20050102:0900,587.8041425826133,0.0,0.0,0.0,0.0,0
20050102:1000,729.2432832202454,0.0,0.0,0.0,0.0,0
20050102:1100,819.0212222570069,0.0,0.0,0.0,0.0,0
20050102:1200,895.1163925027838,0.0,0.0,0.0,0.0,0
20050102:1300,855.2275360076806,0.0,0.0,0.0,0.0,0
20050102:1400,757.358407675348,0.0,0.0,0.0,0.0,0
20050102:1500,599.845944976233,0.0,0.0,0.0,0.0,0
20050102:1600,396.35710774509226,0.0,0.0,0.0,0.0,0
20050102:1700,157.5896728163246,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,125.39561294624377,0.0,0.0,0.0,0.0,0
20050103:0800,375.2785711747441,0.0,0.0,0.0,0.0,0
20050103:0900,629.1352551228238,0.0,0.0,0.0,0.0,0
20050103:1000,810.9310624710134,0.0,0.0,0.0,0.0,0
20050103:1100,860.5376154348793,0.0,0.0,0.0,0.0,0
20050103:1200,928.4129749782123,0.0,0.0,0.0,0.0,0
20050103:1300,859.0522328480137,0.0,0.0,0.0,0.0,0
20050103:1400,763.936897081661,0.0,0.0,0.0,0.0,0
20050103:1500,557.3980462329212,0.0,0.0,0.0,0.0,0
20050103:1600,355.6921240457147,0.0,0.0,0.0,0.0,0
20050103:1700,118.94983872764229,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,116.34128379480914,0.0,0.0,0.0,0.0,0
20050104:0800,392.98703211495337,0.0,0.0,0.0,0.0,0
20050104:0900,20.122277949679518,0.0,0.0,0.0,0.0,0
20050104:1000,750.7981740684954,0.0,0.0,0.0,0.0,0
20050104:1100,830.3867773753959,0.0,0.0,0.0,0.0,0
20050104:1200,870.2060829162476,0.0,0.0,0.0,0.0,0
20050104:1300,825.5992097246665,0.0,0.0,0.0,0.0,0
20050104:1400,730.9257890839177,0.0,0.0,0.0,0.0,0
20050104:1500,596.9600757270972,0.0,0.0,0.0,0.0,0
20050104:1600,430.59306323437437,0.0,0.0,0.0,0.0,0
20050104:1700,138.97082910657778,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,131.00139912056522,0.0,0.0,0.0,0.0,0
20050105:0800,382.8141303354559,0.0,0.0,0.0,0.0,0
20050105:0900,634.6535236118171,0.0,0.0,0.0,0.0,0
20050105:1000,798.525224382401,0.0,0.0,0.0,0.0,0
20050105:1100,864.410695781194,0.0,0.0,0.0,0.0,0
20050105:1200,48.78211808584931,0.0,0.0,0.0,0.0,0
20050105:1300,49.592142035265304,0.0,0.0,0.0,0.0,0
20050105:1400,757.0571405999823,0.0,0.0,0.0,0.0,0
20050105:1500,538.8886611855902,0.0,0.0,0.0,0.0,0
20050105:1600,347.7653574275573,0.0,0.0,0.0,0.0,0
20050105:1700,105.02720324003154,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,135.32842431890992,0.0,0.0,0.0,0.0,0
20050106:0800,387.17221283632114,0.0,0.0,0.0,0.0,0
20050106:0900,569.7583693731931,0.0,0.0,0.0,0.0,0
20050106:1000,711.6499834207411,0.0,0.0,0.0,0.0,0
20050106:1100,801.7316218433367,0.0,0.0,0.0,0.0,0
20050106:1200,858.7597984547003,0.0,0.0,0.0,0.0,0
20050106:1300,874.906935952417,0.0,0.0,0.0,0.0,0
20050106:1400,725.3436084734404,0.0,0.0,0.0,0.0,0
20050106:1500,495.2514899214376,0.0,0.0,0.0,0.0,0
20050106:1600,313.4075668587806,0.0,0.0,0.0,0.0,0
20050106:1700,109.11594970490876,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,119.89543214319568,0.0,0.0,0.0,0.0,0
20050107:0800,384.00500937817657,0.0,0.0,0.0,0.0,0
20050107:0900,590.9526623622622,0.0,0.0,0.0,0.0,0
20050107:1000,749.4155890915929,0.0,0.0,0.0,0.0,0
20050107:1100,829.8767419181792,0.0,0.0,0.0,0.0,0
20050107:1200,854.0937377328355,0.0,0.0,0.0,0.0,0
20050107:1300,861.3600381493266,0.0,0.0,0.0,0.0,0
20050107:1400,753.8353429247308,0.0,0.0,0.0,0.0,0
20050107:1500,573.6869919926097,0.0,0.0,0.0,0.0,0
20050107:1600,375.1521522469334,0.0,0.0,0.0,0.0,0
20050107:1700,152.69843523787273,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,122.56843200936434,0.0,0.0,0.0,0.0,0
20050108:0800,361.66649689830143,0.0,0.0,0.0,0.0,0
20050108:0900,599.5370964613627,0.0,0.0,0.0,0.0,0
20050108:1000,654.125904306992,0.0,0.0,0.0,0.0,0
20050108:1100,800.2306071867594,0.0,0.0,0.0,0.0,0
20050108:1200,822.1445655575656,0.0,0.0,0.0,0.0,0
20050108:1300,810.2676205183182,0.0,0.0,0.0,0.0,0
20050108:1400,657.5605664533937,0.0,0.0,0.0,0.0,0
20050108:1500,579.4889054447101,0.0,0.0,0.0,0.0,0
20050108:1600,380.75631116154136,0.0,0.0,0.0,0.0,0
20050108:1700,122.08434938293652,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,4.335369161997537,0.0,0.0,0.0,0.0,0
20050109:0800,410.4528962938383,0.0,0.0,0.0,0.0,0
20050109:0900,616.5950731010859,0.0,0.0,0.0,0.0,0
20050109:1000,796.8483774263817,0.0,0.0,0.0,0.0,0
20050109:1100,851.1048199669432,0.0,0.0,0.0,0.0,0
20050109:1200,892.6151663726588,0.0,0.0,0.0,0.0,0
20050109:1300,852.7082990486526,0.0,0.0,0.0,0.0,0
20050109:1400,728.6546782748298,0.0,0.0,0.0,0.0,0
20050109:1500,586.9976922490422,0.0,0.0,0.0,0.0,0
20050109:1600,376.7098114001492,0.0,0.0,0.0,0.0,0
20050109:1700,124.45632727915314,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,27.718002519570057,0.0,0.0,0.0,0.0,0
20050110:0800,279.20281048789167,0.0,0.0,0.0,0.0,0
20050110:0900,504.0861339001241,0.0,0.0,0.0,0.0,0
20050110:1000,737.0293880253411,0.0,0.0,0.0,0.0,0
20050110:1100,828.943350100534,0.0,0.0,0.0,0.0,0
20050110:1200,418.07101765990325,0.0,0.0,0.0,0.0,0
20050110:1300,692.042563990437,0.0,0.0,0.0,0.0,0
20050110:1400,731.1207400203999,0.0,0.0,0.0,0.0,0
20050110:1500,18.609760068916536,0.0,0.0,0.0,0.0,0
20050110:1600,220.1619256526539,0.0,0.0,0.0,0.0,0
20050110:1700,52.72531396293436,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,110.51450028315125,0.0,0.0,0.0,0.0,0
20050111:0800,275.42115475232004,0.0,0.0,0.0,0.0,0
20050111:0900,465.4275157018052,0.0,0.0,0.0,0.0,0
20050111:1000,706.3751006037563,0.0,0.0,0.0,0.0,0
