Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,104.72113713037237,0.0,0.0,0.0,0.0,0
20050101:0800,338.88665767810477,0.0,0.0,0.0,0.0,0
20050101:0900,584.8402680240581,0.0,0.0,0.0,0.0,0
20050101:1000,716.0037655479321,0.0,0.0,0.0,0.0,0
20050101:1100,804.7273584320388,0.0,0.0,0.0,0.0,0
20050101:1200,841.5032427022878,0.0,0.0,0.0,0.0,0
20050101:1300,36.66364182002156,0.0,0.0,0.0,0.0,0
20050101:1400,717.9897403344617,0.0,0.0,0.0,0.0,0
20050101:1500,586.0706581834091,0.0,0.0,0.0,0.0,0
20050101:1600,384.2335069616793,0.0,0.0,0.0,0.0,0
20050101:1700,110.1054810989183,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,115.62234873284827,0.0,0.0,0.0,0.0,0
20050102:0800,389.40398308980235,0.0,0.0,0.0,0.0,0
20050102:0900,625.4540534280078,0.0,0.0,0.0,0.0,0
20050102:1000,787.0897688771664,0.0,0.0,0.0,0.0,0
20050102:1100,856.1002987612521,0.0,0.0,0.0,0.0,0
20050102:1200,932.67069530595,0.0,0.0,0.0,0.0,0
20050102:1300,847.943495477869,0.0,0.0,0.0,0.0,0
20050102:1400,791.1214900541629,0.0,0.0,0.0,0.0,0
20050102:1500,636.8548872816317,0.0,0.0,0.0,0.0,0
20050102:1600,454.7564871236618,0.0,0.0,0.0,0.0,0
20050102:1700,218.34219478186984,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,100.27063812475764,0.0,0.0,0.0,0.0,0
20050103:0800,337.85264279550734,0.0,0.0,0.0,0.0,0
20050103:0900,558.8400203303411,0.0,0.0,0.0,0.0,0
20050103:1000,675.4184760862147,0.0,0.0,0.0,0.0,0
20050103:1100,820.5512931881613,0.0,0.0,0.0,0.0,0
20050103:1200,850.6113993394537,0.0,0.0,0.0,0.0,0
20050103:1300,823.7269732940355,0.0,0.0,0.0,0.0,0
20050103:1400,748.6680023910172,0.0,0.0,0.0,0.0,0
20050103:1500,573.4034813700325,0.0,0.0,0.0,0.0,0
20050103:1600,306.7170791323067,0.0,0.0,0.0,0.0,0
20050103:1700,114.13424449414399,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,145.88806028100177,0.0,0.0,0.0,0.0,0
20050104:0800,423.8269222628833,0.0,0.0,0.0,0.0,0
20050104:0900,585.2023945546453,0.0,0.0,0.0,0.0,0
20050104:1000,758.9474659996808,0.0,0.0,0.0,0.0,0
20050104:1100,671.8603169358113,0.0,0.0,0.0,0.0,0
20050104:1200,788.3257221697088,0.0,0.0,0.0,0.0,0
20050104:1300,653.0520509655598,0.0,0.0,0.0,0.0,0
20050104:1400,722.7451180464983,0.0,0.0,0.0,0.0,0
20050104:1500,601.1532616921171,0.0,0.0,0.0,0.0,0
20050104:1600,400.8062696966936,0.0,0.0,0.0,0.0,0
20050104:1700,163.20647700641092,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,126.81137711281423,0.0,0.0,0.0,0.0,0
20050105:0800,383.11939309460166,0.0,0.0,0.0,0.0,0
20050105:0900,578.4481029265679,0.0,0.0,0.0,0.0,0
20050105:1000,712.9364144125275,0.0,0.0,0.0,0.0,0
20050105:1100,796.4231555759887,0.0,0.0,0.0,0.0,0
20050105:1200,843.3937247185769,0.0,0.0,0.0,0.0,0
20050105:1300,796.2928643644445,0.0,0.0,0.0,0.0,0
20050105:1400,697.8803684990435,0.0,0.0,0.0,0.0,0
20050105:1500,560.2106997042088,0.0,0.0,0.0,0.0,0
20050105:1600,347.27960535197826,0.0,0.0,0.0,0.0,0
20050105:1700,111.87659251142193,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,38.399187443720244,0.0,0.0,0.0,0.0,0
20050106:0800,289.6064880759776,0.0,0.0,0.0,0.0,0
20050106:0900,524.2046737105322,0.0,0.0,0.0,0.0,0
20050106:1000,720.562877705382,0.0,0.0,0.0,0.0,0
20050106:1100,841.4285332323034,0.0,0.0,0.0,0.0,0
20050106:1200,809.8477802711861,0.0,0.0,0.0,0.0,0
20050106:1300,833.7525310014632,0.0,0.0,0.0,0.0,0
20050106:1400,742.428934673295,0.0,0.0,0.0,0.0,0
20050106:1500,565.1057345785265,0.0,0.0,0.0,0.0,0
20050106:1600,414.3626076175594,0.0,0.0,0.0,0.0,0
20050106:1700,143.24576354100688,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,140.81203507333723,0.0,0.0,0.0,0.0,0
20050107:0800,389.06548835201096,0.0,0.0,0.0,0.0,0
20050107:0900,650.8594500787071,0.0,0.0,0.0,0.0,0
20050107:1000,684.5845638076688,0.0,0.0,0.0,0.0,0
20050107:1100,802.6593400186086,0.0,0.0,0.0,0.0,0
20050107:1200,812.4193157828771,0.0,0.0,0.0,0.0,0
20050107:1300,882.1150582037792,0.0,0.0,0.0,0.0,0
20050107:1400,800.7280684639846,0.0,0.0,0.0,0.0,0
20050107:1500,617.0381029840631,0.0,0.0,0.0,0.0,0
20050107:1600,371.118213968761,0.0,0.0,0.0,0.0,0
20050107:1700,123.6715149806317,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,36.656978635113056,0.0,0.0,0.0,0.0,0
20050108:0800,302.0413293624613,0.0,0.0,0.0,0.0,0
20050108:0900,582.1406032123261,0.0,0.0,0.0,0.0,0
20050108:1000,745.2228431790811,0.0,0.0,0.0,0.0,0
20050108:1100,778.5802651607823,0.0,0.0,0.0,0.0,0
20050108:1200,846.5383446052793,0.0,0.0,0.0,0.0,0
20050108:1300,8.928550127606368,0.0,0.0,0.0,0.0,0
20050108:1400,721.7849174093045,0.0,0.0,0.0,0.0,0
20050108:1500,581.123602519177,0.0,0.0,0.0,0.0,0
20050108:1600,224.61464068785054,0.0,0.0,0.0,0.0,0
20050108:1700,81.89572076665394,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,116.39680946701034,0.0,0.0,0.0,0.0,0
20050109:0800,395.7634407162533,0.0,0.0,0.0,0.0,0
20050109:0900,653.1292681679433,0.0,0.0,0.0,0.0,0
20050109:1000,758.5525069265899,0.0,0.0,0.0,0.0,0
20050109:1100,832.4759477316959,0.0,0.0,0.0,0.0,0
20050109:1200,862.739599568339,0.0,0.0,0.0,0.0,0
20050109:1300,775.4138780975136,0.0,0.0,0.0,0.0,0
20050109:1400,659.9114121334982,0.0,0.0,0.0,0.0,0
20050109:1500,556.7827441246741,0.0,0.0,0.0,0.0,0
20050109:1600,339.8927022054119,0.0,0.0,0.0,0.0,0
20050109:1700,111.41496895428128,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,113.24031456619831,0.0,0.0,0.0,0.0,0
20050110:0800,357.48190071152413,0.0,0.0,0.0,0.0,0
20050110:0900,579.4448859940774,0.0,0.0,0.0,0.0,0
20050110:1000,770.9350729861956,0.0,0.0,0.0,0.0,0
20050110:1100,899.1157995380993,0.0,0.0,0.0,0.0,0
20050110:1200,900.2562869556889,0.0,0.0,0.0,0.0,0
20050110:1300,830.059453210571,0.0,0.0,0.0,0.0,0
20050110:1400,754.7564890204158,0.0,0.0,0.0,0.0,0
20050110:1500,563.6044155812492,0.0,0.0,0.0,0.0,0
20050110:1600,214.95545173989237,0.0,0.0,0.0,0.0,0
20050110:1700,53.096211444316104,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,99.75511911804325,0.0,0.0,0.0,0.0,0
20050111:0800,334.5709542820107,0.0,0.0,0.0,0.0,0
20050111:0900,529.1084024956687,0.0,0.0,0.0,0.0,0
20050111:1000,657.9203290390478,0.0,0.0,0.0,0.0,0
