Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,122.08496108186924,0.0,0.0,0.0,0.0,0
20050101:0800,399.0780279952088,0.0,0.0,0.0,0.0,0
20050101:0900,580.6437783493108,0.0,0.0,0.0,0.0,0
20050101:1000,750.1038029432382,0.0,0.0,0.0,0.0,0
20050101:1100,803.9721176566579,0.0,0.0,0.0,0.0,0
20050101:1200,823.4645124668112,0.0,0.0,0.0,0.0,0
20050101:1300,825.1276313425084,0.0,0.0,0.0,0.0,0
20050101:1400,752.8063007746507,0.0,0.0,0.0,0.0,0
20050101:1500,612.2779620293221,0.0,0.0,0.0,0.0,0
20050101:1600,398.8483225147641,0.0,0.0,0.0,0.0,0
20050101:1700,138.97614601847695,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,115.436737717612,0.0,0.0,0.0,0.0,0
20050102:0800,393.89375635667665,0.0,0.0,0.0,0.0,0
20050102:0900,615.788990684414,0.0,0.0,0.0,0.0,0
20050102:1000,795.517954431541,0.0,0.0,0.0,0.0,0
20050102:1100,883.0014714126943,0.0,0.0,0.0,0.0,0
20050102:1200,930.7662349250106,0.0,0.0,0.0,0.0,0
20050102:1300,865.9545355736902,0.0,0.0,0.0,0.0,0
20050102:1400,716.0234811128496,0.0,0.0,0.0,0.0,0
20050102:1500,608.8403761217103,0.0,0.0,0.0,0.0,0
20050102:1600,373.7227188191046,0.0,0.0,0.0,0.0,0
20050102:1700,148.5905704752464,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,53.799914313962454,0.0,0.0,0.0,0.0,0
20050103:0800,318.26222230259117,0.0,0.0,0.0,0.0,0
20050103:0900,548.098978179948,0.0,0.0,0.0,0.0,0
20050103:1000,715.1397380605824,0.0,0.0,0.0,0.0,0
20050103:1100,808.2645252755968,0.0,0.0,0.0,0.0,0
20050103:1200,840.8825287801421,0.0,0.0,0.0,0.0,0
20050103:1300,804.9681192077686,0.0,0.0,0.0,0.0,0
20050103:1400,716.755576844389,0.0,0.0,0.0,0.0,0
20050103:1500,598.7460123661158,0.0,0.0,0.0,0.0,0
20050103:1600,379.808156218258,0.0,0.0,0.0,0.0,0
20050103:1700,129.4314022194303,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,147.5653921441618,0.0,0.0,0.0,0.0,0
20050104:0800,426.59059758581355,0.0,0.0,0.0,0.0,0
20050104:0900,615.2951738482574,0.0,0.0,0.0,0.0,0
20050104:1000,811.699150331717,0.0,0.0,0.0,0.0,0
20050104:1100,888.8081961278771,0.0,0.0,0.0,0.0,0
20050104:1200,897.7791950505977,0.0,0.0,0.0,0.0,0
20050104:1300,861.06856621669,0.0,0.0,0.0,0.0,0
20050104:1400,753.1778769721446,0.0,0.0,0.0,0.0,0
20050104:1500,612.3505403757179,0.0,0.0,0.0,0.0,0
20050104:1600,396.31019583475035,0.0,0.0,0.0,0.0,0
20050104:1700,82.98568972102368,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,41.13046970310066,0.0,0.0,0.0,0.0,0
20050105:0800,311.0503681832558,0.0,0.0,0.0,0.0,0
20050105:0900,437.69638870125937,0.0,0.0,0.0,0.0,0
20050105:1000,588.4355443521979,0.0,0.0,0.0,0.0,0
20050105:1100,784.0885396266558,0.0,0.0,0.0,0.0,0
20050105:1200,887.1803802086017,0.0,0.0,0.0,0.0,0
20050105:1300,828.4857760346011,0.0,0.0,0.0,0.0,0
20050105:1400,754.4657991744267,0.0,0.0,0.0,0.0,0
20050105:1500,548.829645241221,0.0,0.0,0.0,0.0,0
20050105:1600,306.2934669221589,0.0,0.0,0.0,0.0,0
20050105:1700,107.59947823706763,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,102.45249386750082,0.0,0.0,0.0,0.0,0
20050106:0800,332.07296120192547,0.0,0.0,0.0,0.0,0
20050106:0900,526.6691894461648,0.0,0.0,0.0,0.0,0
20050106:1000,721.460552921624,0.0,0.0,0.0,0.0,0
20050106:1100,810.4962506040509,0.0,0.0,0.0,0.0,0
20050106:1200,911.5674829314776,0.0,0.0,0.0,0.0,0
20050106:1300,867.2765525532246,0.0,0.0,0.0,0.0,0
20050106:1400,727.8261691736315,0.0,0.0,0.0,0.0,0
20050106:1500,592.6805059422489,0.0,0.0,0.0,0.0,0
20050106:1600,420.3001114804768,0.0,0.0,0.0,0.0,0
20050106:1700,131.07289730256198,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,122.8199932279106,0.0,0.0,0.0,0.0,0
20050107:0800,390.4361568063028,0.0,0.0,0.0,0.0,0
20050107:0900,572.8502638201102,0.0,0.0,0.0,0.0,0
20050107:1000,748.810625650289,0.0,0.0,0.0,0.0,0
20050107:1100,794.7705101951569,0.0,0.0,0.0,0.0,0
20050107:1200,911.2195306494344,0.0,0.0,0.0,0.0,0
20050107:1300,869.6770810598273,0.0,0.0,0.0,0.0,0
20050107:1400,763.9971706208194,0.0,0.0,0.0,0.0,0
20050107:1500,610.4588350418796,0.0,0.0,0.0,0.0,0
20050107:1600,391.4632738760373,0.0,0.0,0.0,0.0,0
20050107:1700,129.01465737116578,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,140.08572293914472,0.0,0.0,0.0,0.0,0
20050108:0800,319.3349752226669,0.0,0.0,0.0,0.0,0
20050108:0900,532.5088029148731,0.0,0.0,0.0,0.0,0
20050108:1000,726.4595689499702,0.0,0.0,0.0,0.0,0
20050108:1100,35.172302418250936,0.0,0.0,0.0,0.0,0
20050108:1200,857.2113285262523,0.0,0.0,0.0,0.0,0
20050108:1300,780.1151742289077,0.0,0.0,0.0,0.0,0
20050108:1400,747.557231018074,0.0,0.0,0.0,0.0,0
20050108:1500,567.2895337510483,0.0,0.0,0.0,0.0,0
20050108:1600,359.9581826524801,0.0,0.0,0.0,0.0,0
20050108:1700,95.94560416775191,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,150.4502320788398,0.0,0.0,0.0,0.0,0
20050109:0800,425.1796089858323,0.0,0.0,0.0,0.0,0
20050109:0900,620.6054114050867,0.0,0.0,0.0,0.0,0
20050109:1000,786.5337284410685,0.0,0.0,0.0,0.0,0
20050109:1100,903.7041985062881,0.0,0.0,0.0,0.0,0
20050109:1200,827.7863661766061,0.0,0.0,0.0,0.0,0
20050109:1300,815.2479379131686,0.0,0.0,0.0,0.0,0
20050109:1400,722.657699579051,0.0,0.0,0.0,0.0,0
20050109:1500,621.6717185858839,0.0,0.0,0.0,0.0,0
20050109:1600,426.45998446557144,0.0,0.0,0.0,0.0,0
20050109:1700,151.51995728769253,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,134.97065758178306,0.0,0.0,0.0,0.0,0
20050110:0800,395.32332194037036,0.0,0.0,0.0,0.0,0
20050110:0900,628.8646328264474,0.0,0.0,0.0,0.0,0
20050110:1000,791.9259622058889,0.0,0.0,0.0,0.0,0
20050110:1100,884.8206040148493,0.0,0.0,0.0,0.0,0
20050110:1200,910.6176713606332,0.0,0.0,0.0,0.0,0
20050110:1300,850.4998114408548,0.0,0.0,0.0,0.0,0
20050110:1400,782.0494572887939,0.0,0.0,0.0,0.0,0
20050110:1500,584.7605987962065,0.0,0.0,0.0,0.0,0
20050110:1600,410.7611951426412,0.0,0.0,0.0,0.0,0
20050110:1700,146.08439914943324,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,97.82596044538502,0.0,0.0,0.0,0.0,0
20050111:0800,354.67866878350617,0.0,0.0,0.0,0.0,0
20050111:0900,596.1515563380397,0.0,0.0,0.0,0.0,0
20050111:1000,737.5904079227819,0.0,0.0,0.0,0.0,0
