Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,29.754155175907645,0.0,0.0,0.0,0.0,0
20050101:0800,288.5703804875661,0.0,0.0,0.0,0.0,0
20050101:0900,508.4485180271847,0.0,0.0,0.0,0.0,0
20050101:1000,695.0592209262012,0.0,0.0,0.0,0.0,0
20050101:1100,630.924733652007,0.0,0.0,0.0,0.0,0
20050101:1200,758.988980900677,0.0,0.0,0.0,0.0,0
20050101:1300,780.5063866843676,0.0,0.0,0.0,0.0,0
20050101:1400,703.5359036962152,0.0,0.0,0.0,0.0,0
20050101:1500,563.5306585832343,0.0,0.0,0.0,0.0,0
20050101:1600,364.3915525082242,0.0,0.0,0.0,0.0,0
20050101:1700,120.53101313553091,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,130.88577490670443,0.0,0.0,0.0,0.0,0
20050102:0800,397.81925095642305,0.0,0.0,0.0,0.0,0
20050102:0900,594.4260678851399,0.0,0.0,0.0,0.0,0
20050102:1000,781.6277117155036,0.0,0.0,0.0,0.0,0
20050102:1100,892.9837791736959,0.0,0.0,0.0,0.0,0
20050102:1200,910.1071301302928,0.0,0.0,0.0,0.0,0
20050102:1300,842.9990564364603,0.0,0.0,0.0,0.0,0
20050102:1400,719.1802553922092,0.0,0.0,0.0,0.0,0
20050102:1500,598.2355309997226,0.0,0.0,0.0,0.0,0
20050102:1600,382.22845756360243,0.0,0.0,0.0,0.0,0
20050102:1700,152.1676688979286,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,116.03910214350665,0.0,0.0,0.0,0.0,0
20050103:0800,389.0311990311195,0.0,0.0,0.0,0.0,0
20050103:0900,638.8229789626058,0.0,0.0,0.0,0.0,0
20050103:1000,792.3724412755329,0.0,0.0,0.0,0.0,0
20050103:1100,821.5557904730327,0.0,0.0,0.0,0.0,0
20050103:1200,865.3608933147061,0.0,0.0,0.0,0.0,0
20050103:1300,826.1255517670556,0.0,0.0,0.0,0.0,0
20050103:1400,714.3969588767607,0.0,0.0,0.0,0.0,0
20050103:1500,606.5520637469639,0.0,0.0,0.0,0.0,0
20050103:1600,377.5676291299238,0.0,0.0,0.0,0.0,0
20050103:1700,138.5228144434458,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,125.50167552648232,0.0,0.0,0.0,0.0,0
20050104:0800,379.66156076213304,0.0,0.0,0.0,0.0,0
20050104:0900,616.3695556410468,0.0,0.0,0.0,0.0,0
20050104:1000,767.211774125793,0.0,0.0,0.0,0.0,0
20050104:1100,883.1467159040659,0.0,0.0,0.0,0.0,0
20050104:1200,901.2100339169472,0.0,0.0,0.0,0.0,0
20050104:1300,860.5398558223463,0.0,0.0,0.0,0.0,0
20050104:1400,734.6152454050132,0.0,0.0,0.0,0.0,0
20050104:1500,595.2959233995476,0.0,0.0,0.0,0.0,0
20050104:1600,437.25759606541817,0.0,0.0,0.0,0.0,0
20050104:1700,232.08506328613456,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,100.61554562873633,0.0,0.0,0.0,0.0,0
20050105:0800,358.83109452995353,0.0,0.0,0.0,0.0,0
20050105:0900,594.8082600499018,0.0,0.0,0.0,0.0,0
20050105:1000,757.1591157034319,0.0,0.0,0.0,0.0,0
20050105:1100,792.5339573259768,0.0,0.0,0.0,0.0,0
20050105:1200,831.1334579765338,0.0,0.0,0.0,0.0,0
20050105:1300,882.2956461794635,0.0,0.0,0.0,0.0,0
20050105:1400,812.27437304652,0.0,0.0,0.0,0.0,0
20050105:1500,597.5512041303703,0.0,0.0,0.0,0.0,0
20050105:1600,384.81900587925867,0.0,0.0,0.0,0.0,0
20050105:1700,133.70668975266864,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,144.0216728055284,0.0,0.0,0.0,0.0,0
20050106:0800,429.3948752643231,0.0,0.0,0.0,0.0,0
20050106:0900,655.4566815939246,0.0,0.0,0.0,0.0,0
20050106:1000,773.3115924137256,0.0,0.0,0.0,0.0,0
20050106:1100,908.6220188959077,0.0,0.0,0.0,0.0,0
20050106:1200,911.1298820411272,0.0,0.0,0.0,0.0,0
20050106:1300,842.9986761095108,0.0,0.0,0.0,0.0,0
20050106:1400,721.6883480102246,0.0,0.0,0.0,0.0,0
20050106:1500,624.1080145570498,0.0,0.0,0.0,0.0,0
20050106:1600,357.86795114161254,0.0,0.0,0.0,0.0,0
20050106:1700,113.76495466138486,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,128.87043718097584,0.0,0.0,0.0,0.0,0
20050107:0800,399.4831790968511,0.0,0.0,0.0,0.0,0
20050107:0900,629.1167154812869,0.0,0.0,0.0,0.0,0
20050107:1000,773.2549429129742,0.0,0.0,0.0,0.0,0
20050107:1100,858.1206109824975,0.0,0.0,0.0,0.0,0
20050107:1200,906.4899893680198,0.0,0.0,0.0,0.0,0
20050107:1300,838.157537197434,0.0,0.0,0.0,0.0,0
20050107:1400,747.4787378520205,0.0,0.0,0.0,0.0,0
20050107:1500,626.0513544748817,0.0,0.0,0.0,0.0,0
20050107:1600,374.9031174588152,0.0,0.0,0.0,0.0,0
20050107:1700,87.053472559988,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,116.66548592468305,0.0,0.0,0.0,0.0,0
20050108:0800,358.8634356717514,0.0,0.0,0.0,0.0,0
20050108:0900,586.8064924458033,0.0,0.0,0.0,0.0,0
20050108:1000,761.7995179841836,0.0,0.0,0.0,0.0,0
20050108:1100,876.7407738701949,0.0,0.0,0.0,0.0,0
20050108:1200,870.7118867161331,0.0,0.0,0.0,0.0,0
20050108:1300,851.1556931190878,0.0,0.0,0.0,0.0,0
20050108:1400,712.9120650487192,0.0,0.0,0.0,0.0,0
20050108:1500,572.2010551506494,0.0,0.0,0.0,0.0,0
20050108:1600,380.7693882462417,0.0,0.0,0.0,0.0,0
20050108:1700,149.2068709154414,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,152.19490592586894,0.0,0.0,0.0,0.0,0
20050109:0800,412.32810844833296,0.0,0.0,0.0,0.0,0
20050109:0900,643.72853609966,0.0,0.0,0.0,0.0,0
20050109:1000,762.4053707501712,0.0,0.0,0.0,0.0,0
20050109:1100,857.983543052523,0.0,0.0,0.0,0.0,0
20050109:1200,906.5007783069982,0.0,0.0,0.0,0.0,0
20050109:1300,875.5422977899243,0.0,0.0,0.0,0.0,0
20050109:1400,727.0903547720183,0.0,0.0,0.0,0.0,0
20050109:1500,623.7748424122531,0.0,0.0,0.0,0.0,0
20050109:1600,400.0060732779072,0.0,0.0,0.0,0.0,0
20050109:1700,167.0883279163946,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,125.84494246460282,0.0,0.0,0.0,0.0,0
20050110:0800,387.83413723823605,0.0,0.0,0.0,0.0,0
20050110:0900,578.8417800302382,0.0,0.0,0.0,0.0,0
20050110:1000,755.8873439846677,0.0,0.0,0.0,0.0,0
20050110:1100,812.8694148973603,0.0,0.0,0.0,0.0,0
20050110:1200,819.0894112483445,0.0,0.0,0.0,0.0,0
20050110:1300,774.1733292042778,0.0,0.0,0.0,0.0,0
20050110:1400,728.4484495873581,0.0,0.0,0.0,0.0,0
20050110:1500,592.8663399312625,0.0,0.0,0.0,0.0,0
20050110:1600,354.0049835751982,0.0,0.0,0.0,0.0,0
20050110:1700,143.15060375334468,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,68.67243763048333,0.0,0.0,0.0,0.0,0
20050111:0800,367.22011201052135,0.0,0.0,0.0,0.0,0
20050111:0900,592.1566828553828,0.0,0.0,0.0,0.0,0
20050111:1000,785.4464082814985,0.0,0.0,0.0,0.0,0
