Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050101:0000,0.0,0.0,0.0,0.0,0.0,0
20050101:0100,0.0,0.0,0.0,0.0,0.0,0
20050101:0200,0.0,0.0,0.0,0.0,0.0,0
20050101:0300,0.0,0.0,0.0,0.0,0.0,0
20050101:0400,0.0,0.0,0.0,0.0,0.0,0
20050101:0500,0.0,0.0,0.0,0.0,0.0,0
20050101:0600,0.0,0.0,0.0,0.0,0.0,0
20050101:0700,145.6100871760823,0.0,0.0,0.0,0.0,0
20050101:0800,410.6011254669317,0.0,0.0,0.0,0.0,0
20050101:0900,596.0030981166128,0.0,0.0,0.0,0.0,0
20050101:1000,751.2601473192669,0.0,0.0,0.0,0.0,0
20050101:1100,839.7499250783022,0.0,0.0,0.0,0.0,0
20050101:1200,925.9939725079649,0.0,0.0,0.0,0.0,0
20050101:1300,48.304666863767864,0.0,0.0,0.0,0.0,0
20050101:1400,723.4852035139107,0.0,0.0,0.0,0.0,0
20050101:1500,566.3388645866414,0.0,0.0,0.0,0.0,0
20050101:1600,386.2797085437345,0.0,0.0,0.0,0.0,0
20050101:1700,134.13980338789312,0.0,0.0,0.0,0.0,0
20050101:1800,0.0,0.0,0.0,0.0,0.0,0
20050101:1900,0.0,0.0,0.0,0.0,0.0,0
20050101:2000,0.0,0.0,0.0,0.0,0.0,0
20050101:2100,0.0,0.0,0.0,0.0,0.0,0
20050101:2200,0.0,0.0,0.0,0.0,0.0,0
20050101:2300,0.0,0.0,0.0,0.0,0.0,0
20050102:0000,0.0,0.0,0.0,0.0,0.0,0
20050102:0100,0.0,0.0,0.0,0.0,0.0,0
20050102:0200,0.0,0.0,0.0,0.0,0.0,0
20050102:0300,0.0,0.0,0.0,0.0,0.0,0
20050102:0400,0.0,0.0,0.0,0.0,0.0,0
20050102:0500,0.0,0.0,0.0,0.0,0.0,0
20050102:0600,0.0,0.0,0.0,0.0,0.0,0
20050102:0700,119.59608475578034,0.0,0.0,0.0,0.0,0
20050102:0800,393.99123591038045,0.0,0.0,0.0,0.0,0
20050102:0900,586.7102497017,0.0,0.0,0.0,0.0,0
20050102:1000,730.8414878452686,0.0,0.0,0.0,0.0,0
20050102:1100,828.4406575653163,0.0,0.0,0.0,0.0,0
20050102:1200,866.7150805623667,0.0,0.0,0.0,0.0,0
20050102:1300,876.6794151154439,0.0,0.0,0.0,0.0,0
20050102:1400,787.839037145889,0.0,0.0,0.0,0.0,0
20050102:1500,600.2209225191978,0.0,0.0,0.0,0.0,0
20050102:1600,413.01441636502096,0.0,0.0,0.0,0.0,0
20050102:1700,220.16831377588082,0.0,0.0,0.0,0.0,0
20050102:1800,0.0,0.0,0.0,0.0,0.0,0
20050102:1900,0.0,0.0,0.0,0.0,0.0,0
20050102:2000,0.0,0.0,0.0,0.0,0.0,0
20050102:2100,0.0,0.0,0.0,0.0,0.0,0
20050102:2200,0.0,0.0,0.0,0.0,0.0,0
20050102:2300,0.0,0.0,0.0,0.0,0.0,0
20050103:0000,0.0,0.0,0.0,0.0,0.0,0
20050103:0100,0.0,0.0,0.0,0.0,0.0,0
20050103:0200,0.0,0.0,0.0,0.0,0.0,0
20050103:0300,0.0,0.0,0.0,0.0,0.0,0
20050103:0400,0.0,0.0,0.0,0.0,0.0,0
20050103:0500,0.0,0.0,0.0,0.0,0.0,0
20050103:0600,0.0,0.0,0.0,0.0,0.0,0
20050103:0700,120.07366653339527,0.0,0.0,0.0,0.0,0
20050103:0800,388.86749144142635,0.0,0.0,0.0,0.0,0
20050103:0900,25.178260270980143,0.0,0.0,0.0,0.0,0
20050103:1000,748.8920657593386,0.0,0.0,0.0,0.0,0
20050103:1100,806.3900783685826,0.0,0.0,0.0,0.0,0
20050103:1200,777.2893976801562,0.0,0.0,0.0,0.0,0
20050103:1300,772.7956290634705,0.0,0.0,0.0,0.0,0
20050103:1400,761.935215971308,0.0,0.0,0.0,0.0,0
20050103:1500,40.60453119731331,0.0,0.0,0.0,0.0,0
20050103:1600,220.92796356260092,0.0,0.0,0.0,0.0,0
20050103:1700,3.093568209571407,0.0,0.0,0.0,0.0,0
20050103:1800,0.0,0.0,0.0,0.0,0.0,0
20050103:1900,0.0,0.0,0.0,0.0,0.0,0
20050103:2000,0.0,0.0,0.0,0.0,0.0,0
20050103:2100,0.0,0.0,0.0,0.0,0.0,0
20050103:2200,0.0,0.0,0.0,0.0,0.0,0
20050103:2300,0.0,0.0,0.0,0.0,0.0,0
20050104:0000,0.0,0.0,0.0,0.0,0.0,0
20050104:0100,0.0,0.0,0.0,0.0,0.0,0
20050104:0200,0.0,0.0,0.0,0.0,0.0,0
20050104:0300,0.0,0.0,0.0,0.0,0.0,0
20050104:0400,0.0,0.0,0.0,0.0,0.0,0
20050104:0500,0.0,0.0,0.0,0.0,0.0,0
20050104:0600,0.0,0.0,0.0,0.0,0.0,0
20050104:0700,110.92095883824945,0.0,0.0,0.0,0.0,0
20050104:0800,368.6624489955341,0.0,0.0,0.0,0.0,0
20050104:0900,569.3337637122103,0.0,0.0,0.0,0.0,0
20050104:1000,670.6169547229363,0.0,0.0,0.0,0.0,0
20050104:1100,826.5351318589098,0.0,0.0,0.0,0.0,0
20050104:1200,827.0004932940316,0.0,0.0,0.0,0.0,0
20050104:1300,778.6046965066165,0.0,0.0,0.0,0.0,0
20050104:1400,676.1918283499838,0.0,0.0,0.0,0.0,0
20050104:1500,577.6372882358745,0.0,0.0,0.0,0.0,0
20050104:1600,364.34680216032507,0.0,0.0,0.0,0.0,0
20050104:1700,100.32872653572218,0.0,0.0,0.0,0.0,0
20050104:1800,0.0,0.0,0.0,0.0,0.0,0
20050104:1900,0.0,0.0,0.0,0.0,0.0,0
20050104:2000,0.0,0.0,0.0,0.0,0.0,0
20050104:2100,0.0,0.0,0.0,0.0,0.0,0
20050104:2200,0.0,0.0,0.0,0.0,0.0,0
20050104:2300,0.0,0.0,0.0,0.0,0.0,0
20050105:0000,0.0,0.0,0.0,0.0,0.0,0
20050105:0100,0.0,0.0,0.0,0.0,0.0,0
20050105:0200,0.0,0.0,0.0,0.0,0.0,0
20050105:0300,0.0,0.0,0.0,0.0,0.0,0
20050105:0400,0.0,0.0,0.0,0.0,0.0,0
20050105:0500,0.0,0.0,0.0,0.0,0.0,0
20050105:0600,0.0,0.0,0.0,0.0,0.0,0
20050105:0700,110.58513734198031,0.0,0.0,0.0,0.0,0
20050105:0800,404.63645470156246,0.0,0.0,0.0,0.0,0
20050105:0900,613.3514387830862,0.0,0.0,0.0,0.0,0
20050105:1000,753.4941421517616,0.0,0.0,0.0,0.0,0
20050105:1100,809.2899442955307,0.0,0.0,0.0,0.0,0
20050105:1200,809.6574141868521,0.0,0.0,0.0,0.0,0
20050105:1300,795.2040619020386,0.0,0.0,0.0,0.0,0
20050105:1400,762.368371458869,0.0,0.0,0.0,0.0,0
20050105:1500,537.4295930980834,0.0,0.0,0.0,0.0,0
20050105:1600,315.4521848819689,0.0,0.0,0.0,0.0,0
20050105:1700,93.47905364637755,0.0,0.0,0.0,0.0,0
20050105:1800,0.0,0.0,0.0,0.0,0.0,0
20050105:1900,0.0,0.0,0.0,0.0,0.0,0
20050105:2000,0.0,0.0,0.0,0.0,0.0,0
20050105:2100,0.0,0.0,0.0,0.0,0.0,0
20050105:2200,0.0,0.0,0.0,0.0,0.0,0
20050105:2300,0.0,0.0,0.0,0.0,0.0,0
20050106:0000,0.0,0.0,0.0,0.0,0.0,0
20050106:0100,0.0,0.0,0.0,0.0,0.0,0
20050106:0200,0.0,0.0,0.0,0.0,0.0,0
20050106:0300,0.0,0.0,0.0,0.0,0.0,0
20050106:0400,0.0,0.0,0.0,0.0,0.0,0
20050106:0500,0.0,0.0,0.0,0.0,0.0,0
20050106:0600,0.0,0.0,0.0,0.0,0.0,0
20050106:0700,22.681934059434933,0.0,0.0,0.0,0.0,0
20050106:0800,265.05406690681696,0.0,0.0,0.0,0.0,0
20050106:0900,545.1015464557225,0.0,0.0,0.0,0.0,0
20050106:1000,667.5649728395982,0.0,0.0,0.0,0.0,0
20050106:1100,747.4664048246627,0.0,0.0,0.0,0.0,0
20050106:1200,805.1199222533838,0.0,0.0,0.0,0.0,0
20050106:1300,853.3121723328987,0.0,0.0,0.0,0.0,0
20050106:1400,732.0583818328699,0.0,0.0,0.0,0.0,0
20050106:1500,559.9069802391418,0.0,0.0,0.0,0.0,0
20050106:1600,373.4193074638517,0.0,0.0,0.0,0.0,0
20050106:1700,130.260413069357,0.0,0.0,0.0,0.0,0
20050106:1800,0.0,0.0,0.0,0.0,0.0,0
20050106:1900,0.0,0.0,0.0,0.0,0.0,0
20050106:2000,0.0,0.0,0.0,0.0,0.0,0
20050106:2100,0.0,0.0,0.0,0.0,0.0,0
20050106:2200,0.0,0.0,0.0,0.0,0.0,0
20050106:2300,0.0,0.0,0.0,0.0,0.0,0
20050107:0000,0.0,0.0,0.0,0.0,0.0,0
20050107:0100,0.0,0.0,0.0,0.0,0.0,0
20050107:0200,0.0,0.0,0.0,0.0,0.0,0
20050107:0300,0.0,0.0,0.0,0.0,0.0,0
20050107:0400,0.0,0.0,0.0,0.0,0.0,0
20050107:0500,0.0,0.0,0.0,0.0,0.0,0
20050107:0600,0.0,0.0,0.0,0.0,0.0,0
20050107:0700,116.65605362356686,0.0,0.0,0.0,0.0,0
20050107:0800,384.2930791434384,0.0,0.0,0.0,0.0,0
20050107:0900,632.2244922166445,0.0,0.0,0.0,0.0,0
20050107:1000,798.4360681327996,0.0,0.0,0.0,0.0,0
20050107:1100,851.2053681003588,0.0,0.0,0.0,0.0,0
20050107:1200,925.9683847165987,0.0,0.0,0.0,0.0,0
20050107:1300,856.9513612449014,0.0,0.0,0.0,0.0,0
20050107:1400,774.5170782682904,0.0,0.0,0.0,0.0,0
20050107:1500,603.0711083683022,0.0,0.0,0.0,0.0,0
20050107:1600,384.73990061557066,0.0,0.0,0.0,0.0,0
20050107:1700,137.64722008702591,0.0,0.0,0.0,0.0,0
20050107:1800,0.0,0.0,0.0,0.0,0.0,0
20050107:1900,0.0,0.0,0.0,0.0,0.0,0
20050107:2000,0.0,0.0,0.0,0.0,0.0,0
20050107:2100,0.0,0.0,0.0,0.0,0.0,0
20050107:2200,0.0,0.0,0.0,0.0,0.0,0
20050107:2300,0.0,0.0,0.0,0.0,0.0,0
20050108:0000,0.0,0.0,0.0,0.0,0.0,0
20050108:0100,0.0,0.0,0.0,0.0,0.0,0
20050108:0200,0.0,0.0,0.0,0.0,0.0,0
20050108:0300,0.0,0.0,0.0,0.0,0.0,0
20050108:0400,0.0,0.0,0.0,0.0,0.0,0
20050108:0500,0.0,0.0,0.0,0.0,0.0,0
20050108:0600,0.0,0.0,0.0,0.0,0.0,0
20050108:0700,26.475232952407598,0.0,0.0,0.0,0.0,0
20050108:0800,265.2457038169962,0.0,0.0,0.0,0.0,0
20050108:0900,493.64032878992737,0.0,0.0,0.0,0.0,0
20050108:1000,721.5462924186919,0.0,0.0,0.0,0.0,0
20050108:1100,801.8739481042518,0.0,0.0,0.0,0.0,0
20050108:1200,859.8954460579255,0.0,0.0,0.0,0.0,0
20050108:1300,773.4287728696189,0.0,0.0,0.0,0.0,0
20050108:1400,576.6859994222552,0.0,0.0,0.0,0.0,0
20050108:1500,626.3470951701312,0.0,0.0,0.0,0.0,0
20050108:1600,391.9300336025297,0.0,0.0,0.0,0.0,0
20050108:1700,116.25472503386766,0.0,0.0,0.0,0.0,0
20050108:1800,0.0,0.0,0.0,0.0,0.0,0
20050108:1900,0.0,0.0,0.0,0.0,0.0,0
20050108:2000,0.0,0.0,0.0,0.0,0.0,0
20050108:2100,0.0,0.0,0.0,0.0,0.0,0
20050108:2200,0.0,0.0,0.0,0.0,0.0,0
20050108:2300,0.0,0.0,0.0,0.0,0.0,0
20050109:0000,0.0,0.0,0.0,0.0,0.0,0
20050109:0100,0.0,0.0,0.0,0.0,0.0,0
20050109:0200,0.0,0.0,0.0,0.0,0.0,0
20050109:0300,0.0,0.0,0.0,0.0,0.0,0
20050109:0400,0.0,0.0,0.0,0.0,0.0,0
20050109:0500,0.0,0.0,0.0,0.0,0.0,0
20050109:0600,0.0,0.0,0.0,0.0,0.0,0
20050109:0700,30.26236890820228,0.0,0.0,0.0,0.0,0
20050109:0800,399.08209798716985,0.0,0.0,0.0,0.0,0
20050109:0900,603.4843461135526,0.0,0.0,0.0,0.0,0
20050109:1000,801.6540924717491,0.0,0.0,0.0,0.0,0
20050109:1100,907.0222782880389,0.0,0.0,0.0,0.0,0
20050109:1200,920.6985694177339,0.0,0.0,0.0,0.0,0
20050109:1300,849.3992751320098,0.0,0.0,0.0,0.0,0
20050109:1400,738.7455912789599,0.0,0.0,0.0,0.0,0
20050109:1500,573.8223280108857,0.0,0.0,0.0,0.0,0
20050109:1600,351.3572236146303,0.0,0.0,0.0,0.0,0
20050109:1700,108.87945917896795,0.0,0.0,0.0,0.0,0
20050109:1800,0.0,0.0,0.0,0.0,0.0,0
20050109:1900,0.0,0.0,0.0,0.0,0.0,0
20050109:2000,0.0,0.0,0.0,0.0,0.0,0
20050109:2100,0.0,0.0,0.0,0.0,0.0,0
20050109:2200,0.0,0.0,0.0,0.0,0.0,0
20050109:2300,0.0,0.0,0.0,0.0,0.0,0
20050110:0000,0.0,0.0,0.0,0.0,0.0,0
20050110:0100,0.0,0.0,0.0,0.0,0.0,0
20050110:0200,0.0,0.0,0.0,0.0,0.0,0
20050110:0300,0.0,0.0,0.0,0.0,0.0,0
20050110:0400,0.0,0.0,0.0,0.0,0.0,0
20050110:0500,0.0,0.0,0.0,0.0,0.0,0
20050110:0600,0.0,0.0,0.0,0.0,0.0,0
20050110:0700,121.1568998004309,0.0,0.0,0.0,0.0,0
20050110:0800,385.3769852370254,0.0,0.0,0.0,0.0,0
20050110:0900,622.6874782818307,0.0,0.0,0.0,0.0,0
20050110:1000,808.8839984694287,0.0,0.0,0.0,0.0,0
20050110:1100,851.7831440347525,0.0,0.0,0.0,0.0,0
20050110:1200,887.6858087768815,0.0,0.0,0.0,0.0,0
20050110:1300,868.5182696261944,0.0,0.0,0.0,0.0,0
20050110:1400,778.5275694283025,0.0,0.0,0.0,0.0,0
20050110:1500,601.2041294755393,0.0,0.0,0.0,0.0,0
20050110:1600,415.81949686246026,0.0,0.0,0.0,0.0,0
20050110:1700,73.63485393241791,0.0,0.0,0.0,0.0,0
20050110:1800,0.0,0.0,0.0,0.0,0.0,0
20050110:1900,0.0,0.0,0.0,0.0,0.0,0
20050110:2000,0.0,0.0,0.0,0.0,0.0,0
20050110:2100,0.0,0.0,0.0,0.0,0.0,0
20050110:2200,0.0,0.0,0.0,0.0,0.0,0
20050110:2300,0.0,0.0,0.0,0.0,0.0,0
20050111:0000,0.0,0.0,0.0,0.0,0.0,0
20050111:0100,0.0,0.0,0.0,0.0,0.0,0
20050111:0200,0.0,0.0,0.0,0.0,0.0,0
20050111:0300,0.0,0.0,0.0,0.0,0.0,0
20050111:0400,0.0,0.0,0.0,0.0,0.0,0
20050111:0500,0.0,0.0,0.0,0.0,0.0,0
20050111:0600,0.0,0.0,0.0,0.0,0.0,0
20050111:0700,122.44968004770314,0.0,0.0,0.0,0.0,0
20050111:0800,405.08542271903934,0.0,0.0,0.0,0.0,0
20050111:0900,635.608503365391,0.0,0.0,0.0,0.0,0
20050111:1000,800.5348854500612,0.0,0.0,0.0,0.0,0
